Order Date,Sales,Profit,Quantity,Discount,Customer ID,Order ID,Region,State/Province,Segment,Ship Mode,Sub-Category
2023-08-01,765.71,120.57,5,0.0,CUST-0109,ORD-2023-02272,East,Pennsylvania,Corporate,Standard Class,Storage
2023-08-01,259.64,82.25,8,0.0,CUST-0109,ORD-2023-02272,East,Pennsylvania,Corporate,Standard Class,Paper
2023-08-01,361.77,37.44,1,0.1,CUST-0109,ORD-2023-02272,East,Pennsylvania,Corporate,Standard Class,Bookcases
2023-08-01,276.97,78.29,5,0.0,CUST-0109,ORD-2023-02272,East,Pennsylvania,Corporate,Standard Class,Binders
2023-08-01,388.79,66.52,5,0.05,CUST-0161,ORD-2023-02533,Central,Michigan,Consumer,Second Class,Furnishings
2023-08-01,88.66,18.48,2,0.0,CUST-0161,ORD-2023-02533,Central,Michigan,Consumer,Second Class,Binders
2023-08-01,82.13,20.24,6,0.0,CUST-0161,ORD-2023-02533,Central,Michigan,Consumer,Second Class,Paper
2023-08-01,1240.16,230.28,2,0.05,CUST-0161,ORD-2023-02533,Central,Michigan,Consumer,Second Class,Phones
2023-08-01,125.42,27.52,5,0.0,CUST-0008,ORD-2023-02629,West,Washington,Corporate,Standard Class,Paper
2023-08-01,4299.23,852.37,5,0.0,CUST-0446,ORD-2023-03143,West,Oregon,Consumer,Second Class,Phones
2023-08-01,644.47,33.17,6,0.2,CUST-0446,ORD-2023-03143,West,Oregon,Consumer,Second Class,Furnishings
2023-08-01,1160.89,162.57,1,0.0,CUST-0446,ORD-2023-03143,West,Oregon,Consumer,Second Class,Machines
2023-08-01,255.65,49.82,1,0.0,CUST-0067,ORD-2023-03454,Central,Illinois,Home Office,Standard Class,Appliances
2023-08-01,1347.33,145.8,7,0.3,CUST-0067,ORD-2023-03454,Central,Illinois,Home Office,Standard Class,Appliances
2023-08-01,6357.75,753.81,8,0.0,CUST-0067,ORD-2023-03454,Central,Illinois,Home Office,Standard Class,Machines
2023-08-01,2444.89,427.16,7,0.15,CUST-0067,ORD-2023-03454,Central,Illinois,Home Office,Standard Class,Appliances
2023-08-01,1539.62,228.86,2,0.0,CUST-0040,ORD-2023-05095,West,California,Consumer,Standard Class,Phones
2023-08-01,5174.64,942.79,7,0.1,CUST-0040,ORD-2023-05095,West,California,Consumer,Standard Class,Phones
2023-08-02,3432.21,684.57,4,0.0,CUST-0021,ORD-2023-01756,East,New York,Consumer,Second Class,Phones
2023-08-02,849.29,117.58,5,0.0,CUST-0021,ORD-2023-01756,East,New York,Consumer,Second Class,Storage
2023-08-02,2440.68,46.72,4,0.1,CUST-0021,ORD-2023-01756,East,New York,Consumer,Second Class,Bookcases
2023-08-02,171.63,41.59,7,0.15,CUST-0019,ORD-2023-01889,Central,Michigan,Consumer,Standard Class,Paper
2023-08-02,2991.31,541.24,7,0.0,CUST-0019,ORD-2023-01889,Central,Michigan,Consumer,Standard Class,Appliances
2023-08-02,3383.15,131.64,8,0.1,CUST-0019,ORD-2023-01889,Central,Michigan,Consumer,Standard Class,Machines
2023-08-02,1766.43,308.14,2,0.15,CUST-0019,ORD-2023-01889,Central,Michigan,Consumer,Standard Class,Phones
2023-08-02,1506.82,76.28,5,0.05,CUST-0382,ORD-2023-05077,West,Oregon,Corporate,First Class,Chairs
2023-08-02,2712.19,310.11,6,0.0,CUST-0382,ORD-2023-05077,West,Oregon,Corporate,First Class,Machines
2023-08-02,920.04,79.0,7,0.05,CUST-0382,ORD-2023-05077,West,Oregon,Corporate,First Class,Storage
2023-08-02,3541.54,360.94,4,0.15,CUST-0382,ORD-2023-05077,West,Oregon,Corporate,First Class,Phones
2023-08-03,7589.12,1031.09,7,0.0,CUST-0120,ORD-2023-00892,West,Washington,Corporate,Standard Class,Phones
2023-08-04,489.22,38.92,7,0.2,CUST-0379,ORD-2023-03100,West,Washington,Consumer,Standard Class,Accessories
2023-08-04,461.09,57.81,1,0.1,CUST-0277,ORD-2023-03867,East,New York,Consumer,Standard Class,Appliances
2023-08-04,83.95,14.01,5,0.1,CUST-0277,ORD-2023-03867,East,New York,Consumer,Standard Class,Binders
2023-08-04,1142.69,202.16,3,0.1,CUST-0277,ORD-2023-03867,East,New York,Consumer,Standard Class,Phones
2023-08-04,321.92,23.69,1,0.3,CUST-0277,ORD-2023-03867,East,New York,Consumer,Standard Class,Appliances
2023-08-04,1015.89,99.58,5,0.05,CUST-0070,ORD-2023-03961,Central,Michigan,Consumer,Standard Class,Chairs
2023-08-05,134.6,30.37,4,0.15,CUST-0018,ORD-2023-01031,Central,Ohio,Corporate,Second Class,Binders
2023-08-05,5125.95,1138.93,4,0.05,CUST-0018,ORD-2023-01031,Central,Ohio,Corporate,Second Class,Copiers
2023-08-05,706.24,64.61,3,0.0,CUST-0316,ORD-2023-01065,East,Pennsylvania,Corporate,Standard Class,Tables
2023-08-05,94.47,18.61,7,0.05,CUST-0316,ORD-2023-01065,East,Pennsylvania,Corporate,Standard Class,Paper
2023-08-05,2992.03,644.47,6,0.0,CUST-0316,ORD-2023-01065,East,Pennsylvania,Corporate,Standard Class,Appliances
2023-08-05,524.19,97.39,2,0.0,CUST-0316,ORD-2023-01065,East,Pennsylvania,Corporate,Standard Class,Furnishings
2023-08-05,85.2,7.77,1,0.3,CUST-0008,ORD-2023-01729,Central,Ohio,Corporate,Standard Class,Accessories
2023-08-05,742.03,68.87,2,0.0,CUST-0008,ORD-2023-01729,Central,Ohio,Corporate,Standard Class,Chairs
2023-08-05,2153.88,250.21,3,0.05,CUST-0008,ORD-2023-01729,Central,Ohio,Corporate,Standard Class,Tables
2023-08-05,392.69,32.59,3,0.1,CUST-0065,ORD-2023-01898,East,New York,Home Office,Standard Class,Chairs
2023-08-05,315.62,57.72,8,0.0,CUST-0065,ORD-2023-01898,East,New York,Home Office,Standard Class,Binders
2023-08-05,177.35,24.88,6,0.0,CUST-0036,ORD-2023-03046,West,Oregon,Consumer,Standard Class,Accessories
2023-08-05,70.21,7.02,2,0.3,CUST-0036,ORD-2023-03046,West,Oregon,Consumer,Standard Class,Accessories
2023-08-05,422.03,34.21,5,0.3,CUST-0078,ORD-2023-04520,South,Texas,Corporate,Standard Class,Appliances
2023-08-05,1359.16,78.58,3,0.3,CUST-0078,ORD-2023-04520,South,Texas,Corporate,Standard Class,Phones
2023-08-06,2681.24,73.0,7,0.3,CUST-0088,ORD-2023-00357,East,New York,Consumer,Standard Class,Chairs
2023-08-06,6504.57,819.66,6,0.3,CUST-0088,ORD-2023-00357,East,New York,Consumer,Standard Class,Copiers
2023-08-06,579.0,77.26,2,0.0,CUST-0088,ORD-2023-00357,East,New York,Consumer,Standard Class,Phones
2023-08-06,435.88,90.59,4,0.0,CUST-0088,ORD-2023-00357,East,New York,Consumer,Standard Class,Accessories
2023-08-06,95.14,18.16,1,0.1,CUST-0283,ORD-2023-00557,South,Georgia,Consumer,Standard Class,Accessories
2023-08-06,51.9,12.65,1,0.0,CUST-0283,ORD-2023-00557,South,Georgia,Consumer,Standard Class,Accessories
2023-08-06,1886.2,240.56,2,0.0,CUST-0116,ORD-2023-01245,East,Pennsylvania,Consumer,Standard Class,Machines
2023-08-06,1529.2,175.25,6,0.05,CUST-0116,ORD-2023-01245,East,Pennsylvania,Consumer,Standard Class,Appliances
2023-08-06,223.81,57.92,5,0.0,CUST-0116,ORD-2023-01245,East,Pennsylvania,Consumer,Standard Class,Binders
2023-08-06,593.52,78.46,5,0.05,CUST-0116,ORD-2023-01245,East,Pennsylvania,Consumer,Standard Class,Bookcases
2023-08-06,74.95,15.59,7,0.1,CUST-0020,ORD-2023-01327,South,Texas,Corporate,Standard Class,Paper
2023-08-06,487.28,48.1,3,0.1,CUST-0407,ORD-2023-04760,Central,Ohio,Consumer,Standard Class,Appliances
2023-08-06,1716.16,139.25,3,0.1,CUST-0407,ORD-2023-04760,Central,Ohio,Consumer,Standard Class,Bookcases
2023-08-06,378.26,33.47,6,0.0,CUST-0407,ORD-2023-04760,Central,Ohio,Consumer,Standard Class,Storage
2023-08-07,124.41,29.73,3,0.1,CUST-0127,ORD-2023-00762,West,Oregon,Home Office,First Class,Binders
2023-08-07,70.82,16.0,7,0.0,CUST-0052,ORD-2023-02428,South,Florida,Consumer,Standard Class,Binders
2023-08-07,60.61,16.31,7,0.0,CUST-0052,ORD-2023-02428,South,Florida,Consumer,Standard Class,Binders
2023-08-07,609.13,87.05,8,0.05,CUST-0017,ORD-2023-04219,East,New York,Consumer,First Class,Accessories
2023-08-07,103.69,12.0,5,0.15,CUST-0017,ORD-2023-04219,East,New York,Consumer,First Class,Storage
2023-08-07,1322.03,238.45,3,0.1,CUST-0017,ORD-2023-04219,East,New York,Consumer,First Class,Phones
2023-08-07,368.04,38.23,3,0.2,CUST-0017,ORD-2023-04219,East,New York,Consumer,First Class,Appliances
2023-08-08,417.51,60.41,2,0.05,CUST-0419,ORD-2023-00831,West,California,Consumer,First Class,Chairs
2023-08-08,621.31,145.21,5,0.0,CUST-0419,ORD-2023-00831,West,California,Consumer,First Class,Accessories
2023-08-08,5259.15,377.2,5,0.15,CUST-0419,ORD-2023-00831,West,California,Consumer,First Class,Phones
2023-08-08,2655.24,304.59,8,0.1,CUST-0419,ORD-2023-00831,West,California,Consumer,First Class,Bookcases
2023-08-08,2278.09,102.37,6,0.05,CUST-0060,ORD-2023-04367,East,Massachusetts,Corporate,Standard Class,Chairs
2023-08-08,1350.89,142.13,7,0.05,CUST-0060,ORD-2023-04367,East,Massachusetts,Corporate,Standard Class,Appliances
2023-08-08,1408.27,45.63,2,0.1,CUST-0060,ORD-2023-04367,East,Massachusetts,Corporate,Standard Class,Tables
2023-08-09,397.49,68.12,5,0.15,CUST-0061,ORD-2023-00321,West,Oregon,Consumer,Standard Class,Accessories
2023-08-09,491.65,78.9,4,0.0,CUST-0061,ORD-2023-00321,West,Oregon,Consumer,Standard Class,Storage
2023-08-09,236.77,32.88,3,0.3,CUST-0061,ORD-2023-00321,West,Oregon,Consumer,Standard Class,Accessories
2023-08-09,214.04,28.25,4,0.15,CUST-0095,ORD-2023-01917,East,Pennsylvania,Consumer,Second Class,Storage
2023-08-09,1090.47,166.29,2,0.0,CUST-0095,ORD-2023-01917,East,Pennsylvania,Consumer,Second Class,Chairs
2023-08-09,399.55,91.46,7,0.05,CUST-0095,ORD-2023-01917,East,Pennsylvania,Consumer,Second Class,Accessories
2023-08-09,19.98,2.78,1,0.15,CUST-0095,ORD-2023-01917,East,Pennsylvania,Consumer,Second Class,Binders
2023-08-09,415.41,19.16,7,0.2,CUST-0301,ORD-2023-02482,East,Massachusetts,Consumer,Standard Class,Storage
2023-08-09,732.18,51.43,5,0.2,CUST-0111,ORD-2023-03912,West,Washington,Consumer,Standard Class,Storage
2023-08-09,125.29,13.71,1,0.05,CUST-0425,ORD-2023-04148,South,Georgia,Home Office,First Class,Storage
2023-08-09,288.04,36.68,1,0.15,CUST-0425,ORD-2023-04148,South,Georgia,Home Office,First Class,Appliances
2023-08-10,360.5,25.24,2,0.05,CUST-0261,ORD-2023-00858,South,Georgia,Consumer,Standard Class,Chairs
2023-08-10,142.68,39.25,5,0.0,CUST-0306,ORD-2023-03066,South,Florida,Consumer,Standard Class,Binders
2023-08-10,218.17,26.48,6,0.2,CUST-0306,ORD-2023-03066,South,Florida,Consumer,Standard Class,Binders
2023-08-10,285.53,19.02,1,0.15,CUST-0268,ORD-2023-04070,Central,Ohio,Home Office,Standard Class,Chairs
2023-08-11,396.62,22.38,7,0.15,CUST-0176,ORD-2023-00799,East,New York,Consumer,Standard Class,Furnishings
2023-08-11,550.52,56.64,7,0.1,CUST-0380,ORD-2023-01401,South,Texas,Corporate,Standard Class,Accessories
2023-08-11,694.56,87.15,2,0.0,CUST-0380,ORD-2023-01401,South,Texas,Corporate,Standard Class,Chairs
2023-08-11,4762.52,463.67,7,0.1,CUST-0380,ORD-2023-01401,South,Texas,Corporate,Standard Class,Phones
2023-08-11,205.02,29.12,7,0.05,CUST-0080,ORD-2023-02992,West,Oregon,Corporate,Standard Class,Accessories
2023-08-11,103.67,17.67,1,0.05,CUST-0080,ORD-2023-02992,West,Oregon,Corporate,Standard Class,Storage
2023-08-11,199.88,29.72,1,0.05,CUST-0080,ORD-2023-02992,West,Oregon,Corporate,Standard Class,Storage
2023-08-11,375.52,66.08,4,0.05,CUST-0080,ORD-2023-02992,West,Oregon,Corporate,Standard Class,Accessories
2023-08-11,586.86,81.43,4,0.0,CUST-0006,ORD-2023-03168,West,Oregon,Consumer,Second Class,Chairs
2023-08-11,165.35,39.55,3,0.1,CUST-0006,ORD-2023-03168,West,Oregon,Consumer,Second Class,Binders
2023-08-11,317.09,7.12,1,0.15,CUST-0006,ORD-2023-03168,West,Oregon,Consumer,Second Class,Chairs
2023-08-12,46.53,7.2,1,0.15,CUST-0120,ORD-2023-01464,East,Pennsylvania,Consumer,Standard Class,Binders
2023-08-12,50.53,11.33,3,0.05,CUST-0120,ORD-2023-01464,East,Pennsylvania,Consumer,Standard Class,Paper
2023-08-12,71.16,17.27,2,0.1,CUST-0120,ORD-2023-01464,East,Pennsylvania,Consumer,Standard Class,Paper
2023-08-12,284.16,22.95,2,0.2,CUST-0443,ORD-2023-02259,West,California,Consumer,Second Class,Furnishings
2023-08-12,143.78,45.72,6,0.0,CUST-0443,ORD-2023-02259,West,California,Consumer,Second Class,Paper
2023-08-12,7928.54,1754.84,7,0.1,CUST-0270,ORD-2023-03357,Central,Ohio,Consumer,Standard Class,Copiers
2023-08-12,57.79,9.52,2,0.2,CUST-0270,ORD-2023-03357,Central,Ohio,Consumer,Standard Class,Binders
2023-08-12,141.83,34.1,5,0.0,CUST-0270,ORD-2023-03357,Central,Ohio,Consumer,Standard Class,Paper
2023-08-12,91.21,22.83,2,0.05,CUST-0151,ORD-2023-03405,South,Georgia,Consumer,Standard Class,Binders
2023-08-12,89.96,11.37,2,0.0,CUST-0151,ORD-2023-03405,South,Georgia,Consumer,Standard Class,Furnishings
2023-08-12,1439.44,191.45,7,0.05,CUST-0151,ORD-2023-03405,South,Georgia,Consumer,Standard Class,Furnishings
2023-08-12,1025.35,83.27,6,0.2,CUST-0151,ORD-2023-03405,South,Georgia,Consumer,Standard Class,Appliances
2023-08-13,273.48,65.97,3,0.0,CUST-0108,ORD-2023-00847,East,Massachusetts,Home Office,Standard Class,Accessories
2023-08-13,123.48,33.69,8,0.0,CUST-0199,ORD-2023-00979,East,New York,Consumer,First Class,Binders
2023-08-13,464.9,60.88,2,0.05,CUST-0199,ORD-2023-00979,East,New York,Consumer,First Class,Appliances
2023-08-13,7509.13,1077.08,7,0.0,CUST-0199,ORD-2023-00979,East,New York,Consumer,First Class,Phones
2023-08-13,72.61,8.43,1,0.1,CUST-0329,ORD-2023-01262,East,Pennsylvania,Corporate,First Class,Furnishings
2023-08-13,3285.27,832.05,6,0.0,CUST-0306,ORD-2023-01716,South,Georgia,Home Office,Standard Class,Copiers
2023-08-13,306.85,41.47,4,0.05,CUST-0306,ORD-2023-01716,South,Georgia,Home Office,Standard Class,Storage
2023-08-13,789.92,109.76,6,0.0,CUST-0306,ORD-2023-01716,South,Georgia,Home Office,Standard Class,Storage
2023-08-13,1796.26,359.93,3,0.0,CUST-0306,ORD-2023-01716,South,Georgia,Home Office,Standard Class,Copiers
2023-08-13,638.01,17.62,5,0.3,CUST-0268,ORD-2023-01759,East,Massachusetts,Consumer,Second Class,Storage
2023-08-13,166.86,34.27,8,0.0,CUST-0268,ORD-2023-01759,East,Massachusetts,Consumer,Second Class,Accessories
2023-08-13,221.72,29.18,2,0.05,CUST-0270,ORD-2023-02012,West,California,Consumer,Standard Class,Chairs
2023-08-13,294.71,20.32,5,0.3,CUST-0270,ORD-2023-02012,West,California,Consumer,Standard Class,Accessories
2023-08-13,1781.52,168.53,8,0.1,CUST-0270,ORD-2023-02012,West,California,Consumer,Standard Class,Chairs
2023-08-13,881.93,40.06,2,0.0,CUST-0270,ORD-2023-02012,West,California,Consumer,Standard Class,Bookcases
2023-08-13,64.96,9.57,3,0.1,CUST-0203,ORD-2023-03584,East,New York,Corporate,First Class,Binders
2023-08-14,41.57,9.29,3,0.05,CUST-0228,ORD-2023-03458,West,Oregon,Consumer,Standard Class,Paper
2023-08-14,2428.24,165.31,7,0.2,CUST-0228,ORD-2023-03458,West,Oregon,Consumer,Standard Class,Appliances
2023-08-14,139.86,18.37,8,0.3,CUST-0288,ORD-2023-03539,Central,Illinois,Corporate,Standard Class,Paper
2023-08-14,55.15,12.71,8,0.15,CUST-0288,ORD-2023-03539,Central,Illinois,Corporate,Standard Class,Paper
2023-08-14,1791.32,137.01,3,0.1,CUST-0288,ORD-2023-03539,Central,Illinois,Corporate,Standard Class,Bookcases
2023-08-14,87.13,16.77,5,0.15,CUST-0101,ORD-2023-04261,South,Georgia,Corporate,Second Class,Accessories
2023-08-14,1744.59,22.12,2,0.05,CUST-0101,ORD-2023-04261,South,Georgia,Corporate,Second Class,Tables
2023-08-14,835.84,102.59,5,0.05,CUST-0101,ORD-2023-04261,South,Georgia,Corporate,Second Class,Storage
2023-08-14,37.83,6.06,2,0.2,CUST-0101,ORD-2023-04261,South,Georgia,Corporate,Second Class,Binders
2023-08-15,103.48,13.14,1,0.15,CUST-0264,ORD-2023-00856,West,California,Corporate,Second Class,Accessories
2023-08-15,1944.65,440.24,5,0.0,CUST-0130,ORD-2023-01059,West,Washington,Corporate,Standard Class,Appliances
2023-08-15,177.72,31.2,5,0.1,CUST-0130,ORD-2023-01059,West,Washington,Corporate,Standard Class,Paper
2023-08-15,3529.49,298.73,8,0.1,CUST-0130,ORD-2023-01059,West,Washington,Corporate,Standard Class,Appliances
2023-08-15,250.22,38.53,2,0.05,CUST-0276,ORD-2023-01360,East,Massachusetts,Corporate,Standard Class,Storage
2023-08-15,152.35,15.27,1,0.3,CUST-0276,ORD-2023-01360,East,Massachusetts,Corporate,Standard Class,Furnishings
2023-08-15,119.47,26.27,3,0.05,CUST-0439,ORD-2023-04489,South,Florida,Home Office,Standard Class,Accessories
2023-08-15,130.35,35.65,8,0.0,CUST-0439,ORD-2023-04489,South,Florida,Home Office,Standard Class,Paper
2023-08-15,57.64,5.58,2,0.1,CUST-0439,ORD-2023-04489,South,Florida,Home Office,Standard Class,Storage
2023-08-15,1815.24,203.91,4,0.15,CUST-0439,ORD-2023-04489,South,Florida,Home Office,Standard Class,Phones
2023-08-15,4374.93,1148.43,8,0.0,CUST-0438,ORD-2023-04893,Central,Ohio,Home Office,Second Class,Copiers
2023-08-15,2760.25,161.98,4,0.2,CUST-0438,ORD-2023-04893,Central,Ohio,Home Office,Second Class,Machines
2023-08-15,3756.35,224.96,4,0.1,CUST-0438,ORD-2023-04893,Central,Ohio,Home Office,Second Class,Machines
2023-08-16,131.63,21.46,1,0.1,CUST-0216,ORD-2023-00537,Central,Ohio,Corporate,Standard Class,Appliances
2023-08-16,60.93,11.81,1,0.0,CUST-0216,ORD-2023-00537,Central,Ohio,Corporate,Standard Class,Storage
2023-08-16,79.56,10.34,1,0.0,CUST-0216,ORD-2023-00537,Central,Ohio,Corporate,Standard Class,Storage
2023-08-16,753.91,7.64,8,0.2,CUST-0150,ORD-2023-00672,South,Georgia,Consumer,Second Class,Bookcases
2023-08-16,579.91,76.27,3,0.1,CUST-0283,ORD-2023-01232,West,Oregon,Consumer,Standard Class,Appliances
2023-08-16,299.87,34.92,4,0.1,CUST-0283,ORD-2023-01232,West,Oregon,Consumer,Standard Class,Storage
2023-08-16,6839.08,502.75,7,0.0,CUST-0218,ORD-2023-01774,Central,Michigan,Consumer,Standard Class,Machines
2023-08-16,1245.78,159.99,5,0.1,CUST-0218,ORD-2023-01774,Central,Michigan,Consumer,Standard Class,Phones
2023-08-16,1146.3,206.02,8,0.05,CUST-0218,ORD-2023-01774,Central,Michigan,Consumer,Standard Class,Appliances
2023-08-16,821.93,178.29,5,0.0,CUST-0227,ORD-2023-03026,West,California,Home Office,Second Class,Appliances
2023-08-16,1335.49,85.02,8,0.0,CUST-0227,ORD-2023-03026,West,California,Home Office,Second Class,Tables
2023-08-16,1489.91,259.62,2,0.15,CUST-0072,ORD-2023-03386,South,Texas,Consumer,Second Class,Phones
2023-08-17,1381.48,181.24,3,0.05,CUST-0002,ORD-2023-02490,East,New York,Consumer,Second Class,Phones
2023-08-17,238.97,25.39,1,0.0,CUST-0002,ORD-2023-02490,East,New York,Consumer,Second Class,Furnishings
2023-08-17,218.18,23.95,3,0.1,CUST-0002,ORD-2023-02490,East,New York,Consumer,Second Class,Storage
2023-08-17,61.53,5.28,2,0.05,CUST-0002,ORD-2023-02490,East,New York,Consumer,Second Class,Furnishings
2023-08-17,502.19,74.88,5,0.0,CUST-0074,ORD-2023-02939,East,Pennsylvania,Corporate,Standard Class,Furnishings
2023-08-17,1828.96,-24.95,2,0.1,CUST-0074,ORD-2023-02939,East,Pennsylvania,Corporate,Standard Class,Tables
2023-08-17,6357.03,398.92,4,0.0,CUST-0074,ORD-2023-02939,East,Pennsylvania,Corporate,Standard Class,Machines
2023-08-17,12.96,2.77,1,0.0,CUST-0074,ORD-2023-02939,East,Pennsylvania,Corporate,Standard Class,Paper
2023-08-17,113.39,15.17,2,0.1,CUST-0442,ORD-2023-03068,South,Georgia,Consumer,Second Class,Accessories
2023-08-17,812.66,77.42,6,0.0,CUST-0442,ORD-2023-03068,South,Georgia,Consumer,Second Class,Bookcases
2023-08-17,6070.54,985.1,8,0.2,CUST-0442,ORD-2023-03068,South,Georgia,Consumer,Second Class,Phones
2023-08-17,152.26,22.53,3,0.05,CUST-0442,ORD-2023-03068,South,Georgia,Consumer,Second Class,Accessories
2023-08-17,308.99,44.09,1,0.0,CUST-0222,ORD-2023-03449,Central,Illinois,Consumer,Standard Class,Chairs
2023-08-17,343.91,49.49,7,0.05,CUST-0222,ORD-2023-03449,Central,Illinois,Consumer,Standard Class,Storage
2023-08-17,79.7,16.59,3,0.0,CUST-0222,ORD-2023-03449,Central,Illinois,Consumer,Standard Class,Accessories
2023-08-17,79.17,10.97,2,0.1,CUST-0099,ORD-2023-03479,South,Florida,Consumer,Standard Class,Binders
2023-08-17,2136.13,74.89,5,0.05,CUST-0099,ORD-2023-03479,South,Florida,Consumer,Standard Class,Bookcases
2023-08-17,458.58,67.42,5,0.0,CUST-0046,ORD-2023-04249,West,Washington,Consumer,Standard Class,Accessories
2023-08-18,7389.34,460.71,8,0.05,CUST-0431,ORD-2023-01486,South,Georgia,Consumer,Standard Class,Machines
2023-08-18,290.96,5.15,5,0.2,CUST-0431,ORD-2023-01486,South,Georgia,Consumer,Standard Class,Storage
2023-08-18,115.91,21.53,2,0.0,CUST-0431,ORD-2023-01486,South,Georgia,Consumer,Standard Class,Accessories
2023-08-18,189.84,27.29,5,0.15,CUST-0431,ORD-2023-01486,South,Georgia,Consumer,Standard Class,Accessories
2023-08-18,1254.71,240.05,3,0.0,CUST-0372,ORD-2023-03111,West,Washington,Home Office,Standard Class,Appliances
2023-08-18,34.94,9.26,6,0.0,CUST-0372,ORD-2023-03111,West,Washington,Home Office,Standard Class,Binders
2023-08-18,419.03,34.7,2,0.2,CUST-0372,ORD-2023-03111,West,Washington,Home Office,Standard Class,Appliances
2023-08-18,3193.32,242.76,6,0.0,CUST-0307,ORD-2023-04205,Central,Ohio,Consumer,Standard Class,Chairs
2023-08-19,191.83,38.53,1,0.05,CUST-0275,ORD-2023-00629,South,Florida,Home Office,Second Class,Appliances
2023-08-19,2492.7,215.79,6,0.1,CUST-0275,ORD-2023-00629,South,Florida,Home Office,Second Class,Appliances
2023-08-19,2073.65,438.9,4,0.1,CUST-0275,ORD-2023-00629,South,Florida,Home Office,Second Class,Copiers
2023-08-19,638.57,58.35,2,0.15,CUST-0275,ORD-2023-00629,South,Florida,Home Office,Second Class,Appliances
2023-08-19,199.67,56.78,6,0.0,CUST-0193,ORD-2023-04404,East,Pennsylvania,Consumer,Standard Class,Paper
2023-08-19,1841.21,252.29,3,0.0,CUST-0193,ORD-2023-04404,East,Pennsylvania,Consumer,Standard Class,Tables
2023-08-19,743.49,115.27,7,0.05,CUST-0167,ORD-2023-04422,South,Florida,Corporate,Standard Class,Storage
2023-08-19,831.12,117.88,2,0.1,CUST-0167,ORD-2023-04422,South,Florida,Corporate,Standard Class,Appliances
2023-08-20,239.77,34.81,3,0.0,CUST-0378,ORD-2023-00781,East,Massachusetts,Home Office,Standard Class,Accessories
2023-08-20,114.15,9.78,2,0.1,CUST-0378,ORD-2023-00781,East,Massachusetts,Home Office,Standard Class,Storage
2023-08-20,2528.08,115.28,4,0.0,CUST-0308,ORD-2023-00872,Central,Michigan,Consumer,Second Class,Tables
2023-08-20,10.3,1.03,1,0.3,CUST-0308,ORD-2023-00872,Central,Michigan,Consumer,Second Class,Paper
2023-08-20,53.18,5.54,4,0.2,CUST-0112,ORD-2023-02625,East,Massachusetts,Consumer,Standard Class,Binders
